|Ezili  |Ninja  |Alch   |Engi   |
|Tack   |Ninja  |Spact  |Engi   |FenixKillah|CZPXTTY|N
|Tack   |Ninja  |Druid  |Spact  |FenixKillah|CZPXTTY|N
|Tack   |Bucc   |Ninja  |Spact  |FenixKillah|CZPXTTY|N
|Tack   |Sub    |Ninja  |Spact  |FenixKillah|CZPXTTY|N
|Tack   |Sniper |Ninja  |Spact  |FenixKillah|CZPXTTY|N
|Tack   |Glue   |Ninja  |Spact  |FenixKillah|CZPXTTY|N
|Tack   |Ice    |Ninja  |Spact  |FenixKillah|CZPXTTY|N
|Boomer |Tack   |Ninja  |Spact  |FenixKillah|CZPXTTY|N
|Dart   |Tack   |Ninja  |Spact  |FenixKillah|CZPXTTY|N
|Pat    |Super  |Ninja  |Engi   |kernnpop|LZPXXHU|N
|Pat    |Super  |Ninja  |Druid  |kernnpop|LZPXXHU|N
|Pat    |Sniper |Super  |Ninja  |kernnpop|LZPXXHU|N
|Pat    |Ice    |Super  |Ninja  |kernnpop|LZPXXHU|N
|Bomb   |Ice    |Sniper |Wizard |InnateWarrior|VZPXXWD|N
|Gwen   |Boomer |Bucc   |Heli   |Imbigtedde|XZPXXRS|N
|Dart   |Glue   |Spact  |Village|InnateWarrior|AZPXXLG|N
|Ezili  |Ice    |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Ben    |Ice    |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Pat    |Ice    |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Striker|Ice    |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Gwen   |Ice    |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Quincy |Ice    |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Ice    |Wizard |Druid  |Engi   |The Mochinator|KZPXBDP|N
|Ice    |Wizard |Alch   |Druid  |The Mochinator|KZPXBDP|N
|Ice    |Sniper |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Ice    |Glue   |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Bomb   |Ice    |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Boomer |Ice    |Wizard |Druid  |The Mochinator|KZPXBDP|N
|Boomer |Bomb   |Spact  |Village|InnateWarrior|YZPXSMG|N
|Gwen   |Tack   |Spact  |Engi   |kernnpop|OZPXERU|N
|Gwen   |Tack   |Druid  |Spact  |kernnpop|OZPXERU|N
|Gwen   |Tack   |Bucc   |Spact  |kernnpop|OZPXERU|N
|Gwen   |Tack   |Sub    |Spact  |kernnpop|OZPXERU|N
|Gwen   |Tack   |Sniper |Spact  |kernnpop|OZPXERU|N
|Gwen   |Tack   |Glue   |Spact  |kernnpop|OZPXERU|N
|Gwen   |Tack   |Ice    |Spact  |kernnpop|OZPXERU|N
|Gwen   |Bomb   |Tack   |Spact  |kernnpop|OZPXERU|N
|Gwen   |Boomer |Tack   |Spact  |kernnpop|OZPXERU|N
|Gwen   |Dart   |Tack   |Spact  |kernnpop|OZPXERU|N
|Quincy |Ice    |Sniper |Heli   |The Mochinator|GZPXPOC|N
|Ice    |Sniper |Heli   |Engi   |The Mochinator|GZPXPOC|N
|Ice    |Sniper |Heli   |Druid  |The Mochinator|GZPXPOC|N
|Ice    |Sniper |Bucc   |Heli   |The Mochinator|GZPXPOC|N
|Tack   |Ice    |Sniper |Heli   |The Mochinator|GZPXPOC|N
|Bomb   |Ice    |Sniper |Heli   |The Mochinator|GZPXPOC|N
|Dart   |Ice    |Sniper |Heli   |The Mochinator|GZPXPOC|N
|Dart   |Bomb   |Spact  |Village|Emtee|DZPXYRK|N
|Glue   |Bucc   |Spact  |Village|InnateWarrior|HZPXLLH|N
|Ben    |Dart   |Tack   |Spact  |kernnpop|SZPAGMX|N
|Church |Dart   |Tack   |Spact  |kernnpop|SZPAGMX|N
|Pat    |Dart   |Tack   |Spact  |kernnpop|SZPAGMX|N
|Obyn   |Dart   |Tack   |Spact  |kernnpop|SZPAGMX|N
|Striker|Dart   |Tack   |Spact  |kernnpop|SZPAGMX|N
|Quincy |Dart   |Tack   |Spact  |kernnpop|SZPAGMX|N
|Dart   |Tack   |Spact  |Engi   |kernnpop|SZPAGMX|N
|Dart   |Tack   |Druid  |Spact  |kernnpop|SZPAGMX|N
|Dart   |Tack   |Bucc   |Spact  |kernnpop|SZPAGMX|N
|Dart   |Tack   |Sub    |Spact  |kernnpop|SZPAGMX|N
|Dart   |Tack   |Sniper |Spact  |kernnpop|SZPAGMX|N
|Dart   |Tack   |Glue   |Spact  |kernnpop|SZPAGMX|N
|Dart   |Tack   |Ice    |Spact  |kernnpop|SZPAGMX|N
|Dart   |Bomb   |Tack   |Spact  |kernnpop|SZPAGMX|N
|Dart   |Boomer |Tack   |Spact  |kernnpop|SZPAGMX|N
|Glue   |Bucc   |Ninja  |Village|Jordan Hintz|CZPAGPM|N
|Ben    |Tack   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Church |Tack   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Pat    |Tack   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Obyn   |Tack   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Striker|Tack   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Quincy |Tack   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Tack   |Bucc   |Spact  |Engi   |kernnpop|YZPAHBM|N
|Tack   |Bucc   |Druid  |Spact  |kernnpop|YZPAHBM|N
|Tack   |Sub    |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Tack   |Sniper |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Tack   |Glue   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Tack   |Ice    |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Bomb   |Tack   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Boomer |Tack   |Bucc   |Spact  |kernnpop|YZPAHBM|N
|Glue   |Sub    |Bucc   |Ninja  |Jordan Hintz|RZPAHBY|N
|Boomer |Super  |Alch   |Village|Emtee|LZPAVAY|N
|Glue   |Sniper |Bucc   |Village|Jordan Hintz|DZPAVDY|N
|Quincy |Dart   |Ninja  |Spact  |Millionsofmario|CZPASDE|N
|Ezili  |Glue   |Bucc   |Spact  |Sir Spanky|GZPARCX|N
|Tack   |Ice    |Glue   |Sub    |kernnpop|XZPALXC|N
|Church |Tack   |Spact  |Engi   |kernnpop|FZPBHHY|N
|Church |Tack   |Druid  |Spact  |kernnpop|FZPBHHY|N
|Church |Tack   |Sub    |Spact  |kernnpop|FZPBHHY|N
|Church |Tack   |Sniper |Spact  |kernnpop|FZPBHHY|N
|Church |Tack   |Glue   |Spact  |kernnpop|FZPBHHY|N
|Church |Tack   |Ice    |Spact  |kernnpop|FZPBHHY|N
|Church |Bomb   |Tack   |Spact  |kernnpop|FZPBHHY|N
|Church |Boomer |Tack   |Spact  |kernnpop|FZPBHHY|N
|Ezili  |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Ben    |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Church |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Obyn   |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Striker|Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Gwen   |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Quincy |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Bucc   |Spact  |Village|Engi   |The Mochinator|WZPBHAO|N
|Bucc   |Druid  |Spact  |Village|The Mochinator|WZPBHAO|N
|Sub    |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Sniper |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Ice    |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Boomer |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Dart   |Bucc   |Spact  |Village|The Mochinator|WZPBHAO|N
|Ben    |Bucc   |Alch   |Village|The Mochinator|XZPBUKH|N
|Church |Bucc   |Alch   |Village|The Mochinator|XZPBUKH|N
|Obyn   |Bucc   |Alch   |Village|The Mochinator|XZPBUKH|N
|Striker|Bucc   |Alch   |Village|The Mochinator|XZPBUKH|N
|Gwen   |Bucc   |Alch   |Village|The Mochinator|XZPBUKH|N
|Bucc   |Alch   |Village|Engi   |The Mochinator|XZPBUKH|N
|Sniper |Bucc   |Alch   |Village|The Mochinator|XZPBUKH|N
|Glue   |Bucc   |Alch   |Village|The Mochinator|XZPBUKH|N
|Ice    |Bucc   |Alch   |Village|The Mochinator|XZPBUKH|N
|Ezili  |Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Ben    |Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Church |Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Pat    |Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Striker|Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Gwen   |Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Quincy |Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Ice    |Ace    |Ninja  |Engi   |Char|MZPBUPF|N
|Ice    |Ace    |Ninja  |Village|Char|MZPBUPF|N
|Ice    |Ace    |Ninja  |Druid  |Char|MZPBUPF|N
|Ice    |Sub    |Ace    |Ninja  |Char|MZPBUPF|N
|Ice    |Sniper |Ace    |Ninja  |Char|MZPBUPF|N
|Tack   |Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Dart   |Ice    |Ace    |Ninja  |Char|MZPBUPF|N
|Pat    |Glue   |Druid  |Village|Gavo38322|AZPBVKH|N
|Quincy |Ace    |Mortar |Engi   |Char|CZPBVSE|N
|Quincy |Ace    |Mortar |Druid  |Char|CZPBVSE|N
|Quincy |Ace    |Mortar |Ninja  |Char|CZPBVSE|N
|Quincy |Sniper |Ace    |Mortar |Char|CZPBVSE|N
|Quincy |Bomb   |Ace    |Mortar |Char|CZPBVSE|N
|Ezili  |Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Ben    |Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Church |Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Obyn   |Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Striker|Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Gwen   |Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Glue   |Bucc   |Village|Engi   |The Mochinator|CZPBVRE|N
|Ice    |Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Boomer |Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Dart   |Glue   |Bucc   |Village|The Mochinator|CZPBVRE|N
|Boomer |Tack   |Glue   |Village|Gavo38322|BZPBTKG|N
|Ezili  |Boomer |Glue   |Village|Gavo38322|HZPBXKD|N
|Ezili  |Glue   |Bucc   |Heli   |Sir Spanky|XZPBXGT|N
|Quincy |Sub    |Spact  |Village|Emtee|HZPBAPR|N
|Ben    |Tack   |Spact  |Village|kernnpop|HZPBAOB|N
|Striker|Tack   |Spact  |Village|kernnpop|HZPBAOB|N
|Tack   |Spact  |Village|Engi   |kernnpop|HZPBAOB|N
|Tack   |Druid  |Spact  |Village|kernnpop|HZPBAOB|N
|Tack   |Sniper |Spact  |Village|kernnpop|HZPBAOB|N
|Tack   |Ice    |Spact  |Village|kernnpop|HZPBAOB|N
|Bomb   |Tack   |Spact  |Village|kernnpop|HZPBAOB|N
|Gwen   |Sub    |Spact  |Village|Emtee|OZPBBFB|N
|Ezili  |Ice    |Bucc   |Village|The Mochinator|UZPBBFS|N
|Ben    |Ice    |Bucc   |Village|The Mochinator|UZPBBFS|N
|Striker|Ice    |Bucc   |Village|The Mochinator|UZPBBFS|N
|Gwen   |Ice    |Bucc   |Village|The Mochinator|UZPBBFS|N
|Quincy |Ice    |Bucc   |Village|The Mochinator|UZPBBFS|N
|Ice    |Bucc   |Village|Engi   |The Mochinator|UZPBBFS|N
|Ice    |Bucc   |Druid  |Village|The Mochinator|UZPBBFS|N
|Ice    |Bucc   |Ninja  |Village|The Mochinator|UZPBBFS|N
|Ice    |Sub    |Bucc   |Village|The Mochinator|UZPBBFS|N
|Ice    |Sniper |Bucc   |Village|The Mochinator|UZPBBFS|N
|Boomer |Ice    |Bucc   |Village|The Mochinator|UZPBBFS|N
|Dart   |Ice    |Bucc   |Village|The Mochinator|UZPBBFS|N
|Obyn   |Sub    |Spact  |Village|Emtee|FZPBBTD|N
|Ezili  |Glue   |Ninja  |Village|Emtee|KZPBPUM|N
|Ben    |Glue   |Ninja  |Village|Emtee|KZPBPUM|N
|Church |Glue   |Ninja  |Village|Emtee|KZPBPUM|N
|Obyn   |Glue   |Ninja  |Village|Emtee|KZPBPUM|N
|Striker|Glue   |Ninja  |Village|Emtee|KZPBPUM|N
|Quincy |Glue   |Ninja  |Village|Emtee|KZPBPUM|N
|Glue   |Ninja  |Village|Engi   |Emtee|KZPBPUM|N
|Glue   |Ninja  |Spact  |Village|Emtee|KZPBPUM|N
|Glue   |Ninja  |Druid  |Village|Emtee|KZPBPUM|N
|Glue   |Sniper |Ninja  |Village|Emtee|KZPBPUM|N
|Ice    |Glue   |Ninja  |Village|Emtee|KZPBPUM|N
|Dart   |Glue   |Ninja  |Village|Emtee|KZPBPUM|N
|Ezili  |Bomb   |Sniper |Wizard |Emtee|AZPBRPS|N
|Ben    |Bomb   |Sniper |Wizard |Emtee|AZPBRPS|N
|Pat    |Bomb   |Sniper |Wizard |Emtee|AZPBRPS|N
|Striker|Bomb   |Sniper |Wizard |Emtee|AZPBRPS|N
|Quincy |Bomb   |Sniper |Wizard |Emtee|AZPBRPS|N
|Bomb   |Sniper |Wizard |Engi   |Emtee|AZPBRPS|N
|Bomb   |Sniper |Wizard |Druid  |Emtee|AZPBRPS|N
|Bomb   |Sniper |Wizard |Alch   |Emtee|AZPBRPS|N
|Ezili  |Bucc   |Village|Engi   |The Mochinator|HZPBLWC|N
|Ezili  |Bucc   |Druid  |Village|The Mochinator|HZPBLWC|N
|Ezili  |Bucc   |Ninja  |Village|The Mochinator|HZPBLWC|N
|Ezili  |Sub    |Bucc   |Village|The Mochinator|HZPBLWC|N
|Ezili  |Sniper |Bucc   |Village|The Mochinator|HZPBLWC|N
|Ezili  |Boomer |Bucc   |Village|The Mochinator|HZPBLWC|N
|Ezili  |Dart   |Bucc   |Village|The Mochinator|HZPBLWC|N
|Quincy |Tack   |Spact  |Engi   |kernnpop|PZPBLAW|N
|Quincy |Tack   |Druid  |Spact  |kernnpop|PZPBLAW|N
|Quincy |Tack   |Sniper |Spact  |kernnpop|PZPBLAW|N
|Quincy |Tack   |Glue   |Spact  |kernnpop|PZPBLAW|N
|Quincy |Tack   |Ice    |Spact  |kernnpop|PZPBLAW|N
|Quincy |Boomer |Tack   |Spact  |kernnpop|PZPBLAW|N
|Ezili  |Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Ben    |Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Church |Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Pat    |Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Obyn   |Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Striker|Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Gwen   |Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Bomb   |Bucc   |Spact  |Engi   |kernnpop|YZPBOSK|N
|Bomb   |Bucc   |Druid  |Spact  |kernnpop|YZPBOSK|N
|Bomb   |Sub    |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Bomb   |Sniper |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Bomb   |Glue   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Bomb   |Ice    |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Boomer |Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Dart   |Bomb   |Bucc   |Spact  |kernnpop|YZPBOSK|N
|Obyn   |Glue   |Druid  |Village|Emtee|HZPCKKV|N
|Boomer |Glue   |Mortar |Alch   |Smurfblade|EZPCUMO|N
|Obyn   |Tack   |Sniper |Wizard |Emtee|XZPCUAC|N
|Gwen   |Bucc   |Mortar |Engi   |RainbowDox|XZPCUDL|N
|Gwen   |Bucc   |Mortar |Druid  |RainbowDox|XZPCUDL|N
|Gwen   |Bucc   |Mortar |Ninja  |RainbowDox|XZPCUDL|N
|Gwen   |Bomb   |Bucc   |Mortar |RainbowDox|XZPCUDL|N
|Ben    |Dart   |Sniper |Super  |Emtee|BZPCTUL|N
|Striker|Dart   |Sniper |Super  |Emtee|BZPCTUL|N
|Dart   |Sniper |Super  |Engi   |Emtee|BZPCTUL|N
|Dart   |Sniper |Super  |Druid  |Emtee|BZPCTUL|N
|Dart   |Glue   |Sniper |Super  |Emtee|BZPCTUL|N
|Dart   |Tack   |Sniper |Super  |Emtee|BZPCTUL|N
|Dart   |Bomb   |Sniper |Super  |Emtee|BZPCTUL|N
|Ezili  |Dart   |Boomer |Village|ILiekFishes|GZPCXBK|N
|Ben    |Dart   |Boomer |Village|ILiekFishes|GZPCXBK|N
|Church |Dart   |Boomer |Village|ILiekFishes|GZPCXBK|N
|Pat    |Dart   |Boomer |Village|ILiekFishes|GZPCXBK|N
|Obyn   |Dart   |Boomer |Village|ILiekFishes|GZPCXBK|N
|Striker|Dart   |Boomer |Village|ILiekFishes|GZPCXBK|N
|Gwen   |Dart   |Boomer |Village|ILiekFishes|GZPCXBK|N
|Quincy |Dart   |Boomer |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Village|Engi   |ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Spact  |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Druid  |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Alch   |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Ninja  |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Mortar |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Bucc   |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Sub    |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Sniper |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Glue   |Village|ILiekFishes|GZPCXBK|N
|Dart   |Boomer |Ice    |Village|ILiekFishes|GZPCXBK|N
|Ezili  |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Ben    |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Church |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Pat    |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Striker|Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Gwen   |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Quincy |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Bucc   |Druid  |Spact  |Engi   |kernnpop|BZPCATO|N
|Bucc   |Ninja  |Druid  |Spact  |kernnpop|BZPCATO|N
|Sub    |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Sniper |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Glue   |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Ice    |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Boomer |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Dart   |Bucc   |Druid  |Spact  |kernnpop|BZPCATO|N
|Ezili  |Boomer |Tack   |Village|kernnpop|LZPCDOE|N
|Ben    |Boomer |Tack   |Village|kernnpop|LZPCDOE|N
|Church |Boomer |Tack   |Village|kernnpop|LZPCDOE|N
|Pat    |Boomer |Tack   |Village|kernnpop|LZPCDOE|N
|Striker|Boomer |Tack   |Village|kernnpop|LZPCDOE|N
|Boomer |Tack   |Village|Engi   |kernnpop|LZPCDOE|N
|Boomer |Tack   |Druid  |Village|kernnpop|LZPCDOE|N
|Boomer |Tack   |Alch   |Village|kernnpop|LZPCDOE|N
|Boomer |Tack   |Super  |Village|kernnpop|LZPCDOE|N
|Boomer |Tack   |Mortar |Village|kernnpop|LZPCDOE|N
|Boomer |Tack   |Sniper |Village|kernnpop|LZPCDOE|N
|Boomer |Tack   |Ice    |Village|kernnpop|LZPCDOE|N
|Boomer |Bomb   |Tack   |Village|kernnpop|LZPCDOE|N
|Gwen   |Boomer |Sub    |Village|ILiekFishes|MZPCRSF|N
|Obyn   |Bucc   |Alch   |Druid  |210577|SZPCLBF|N
|Ace    |Alch   |Village|Engi   |Overeasybacon|WZPSHBU|N
|Ezili  |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Ben    |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Church |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Pat    |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Obyn   |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Striker|Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Gwen   |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Quincy |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Village|Engi   |kernnpop|SZPSVOX|N
|Dart   |Bomb   |Druid  |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Alch   |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Super  |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Mortar |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Sniper |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Glue   |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Ice    |Village|kernnpop|SZPSVOX|N
|Ezili  |Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Ben    |Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Pat    |Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Striker|Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Gwen   |Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Mortar |Alch   |Engi   |AIGP2304|DZPSWOW|N
|Dart   |Mortar |Alch   |Village|AIGP2304|DZPSWOW|N
|Dart   |Mortar |Alch   |Druid  |AIGP2304|DZPSWOW|N
|Dart   |Sniper |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Glue   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Ice    |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Tack   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Bomb   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Boomer |Glue   |Spact  |Folup666|WZPSSSS|N
|Striker|Boomer |Sub    |Alch   |Natethesnake|YZPDCBC|N
|Ezili  |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Ben    |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Church |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Pat    |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Gwen   |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Sub    |Alch   |Engi   |Natethesnake|UZPDCYK|N
|Boomer |Sub    |Alch   |Village|Natethesnake|UZPDCYK|N
|Boomer |Sub    |Alch   |Druid  |Natethesnake|UZPDCYK|N
|Boomer |Sniper |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Glue   |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Ice    |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Tack   |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Bomb   |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Dart   |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Quincy |Dart   |Alch   |Engi   |Char|PZPEXKG|N
|Quincy |Dart   |Sniper |Alch   |Char|PZPEXKG|N
|Quincy |Dart   |Glue   |Alch   |Char|PZPEXKG|N
|Quincy |Dart   |Ice    |Alch   |Char|PZPEXKG|N
|Quincy |Dart   |Bomb   |Alch   |Char|PZPEXKG|N
|Boomer |Ice    |Ninja  |Village|Gavo38322|HZPECKP|N
|Ben    |Dart   |Glue   |Super  |ILiekFishes|DZPECVW|N
|Striker|Dart   |Glue   |Super  |ILiekFishes|DZPECVW|N
|Dart   |Glue   |Super  |Engi   |ILiekFishes|DZPECVW|N
|Dart   |Glue   |Super  |Druid  |ILiekFishes|DZPECVW|N
|Dart   |Tack   |Glue   |Super  |ILiekFishes|DZPECVW|N
|Dart   |Bomb   |Glue   |Super  |ILiekFishes|DZPECVW|N
|Dart   |Boomer |Bomb   |Sub    |Gavo38322|MZPECAR|N
|Ben    |Glue   |Super  |Ninja  |coolio1223|EZPECEK|N
|Striker|Glue   |Super  |Ninja  |coolio1223|EZPECEK|N
|Glue   |Super  |Ninja  |Engi   |coolio1223|EZPECEK|N
|Glue   |Super  |Ninja  |Druid  |coolio1223|EZPECEK|N
|Glue   |Sniper |Super  |Ninja  |coolio1223|EZPECEK|N
|Ice    |Glue   |Super  |Ninja  |coolio1223|EZPECEK|N
|Ezili  |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Ben    |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Pat    |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Obyn   |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Striker|Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Gwen   |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Quincy |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Mortar |Engi   |Topaz|TZPESGR|N
|Dart   |Boomer |Mortar |Druid  |Topaz|TZPESGR|N
|Dart   |Boomer |Mortar |Ninja  |Topaz|TZPESGR|N
|Dart   |Boomer |Sub    |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Sniper |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Glue   |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Ice    |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Tack   |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Bomb   |Mortar |Topaz|TZPESGR|N
|Ezili  |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Ben    |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Church |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Obyn   |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Striker|Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Quincy |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Ace    |Engi   |Topaz|UZPESEV|N
|Dart   |Boomer |Ace    |Druid  |Topaz|UZPESEV|N
|Dart   |Boomer |Sniper |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Glue   |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Ice    |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Tack   |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Bomb   |Ace    |Topaz|UZPESEV|N
|Ben    |Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Church |Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Pat    |Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Obyn   |Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Striker|Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
